id,sentence,subject_entity,object_entity,label
970,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'GNU', 'start': 2397, 'end': 2399, 'type': 'ORG'}","{'word': '오픈 소스 자바 가상 머신', 'start': 2489, 'end': 2502, 'type': 'COM'}",org:production
971,"게다가 매개변수를 프로시저에 보내는 방법이 없었는데, 이를 빠트린 것을 두고 진 사멧은 위원회의 최대 실수로 간주하였다.","{'word': '프로시저', 'start': 647, 'end': 650, 'type': 'COM'}","{'word': '매개변수', 'start': 641, 'end': 644, 'type': 'COM'}",no_relation
972,"알론조 처치가 1930년대에 개발한 람다 대수는 함수에 대한 이론적 기반을 세웠다. 이것은 프로그래밍 언어가 아니라 수학적 추상화였지만, 이것은 함수형 프로그래밍의 근간을 이루었다.","{'word': '함수형 프로그래밍', 'start': 1263, 'end': 1271, 'type': 'COM'}","{'word': '람다 대수', 'start': 1202, 'end': 1206, 'type': 'COM'}",com:prior_technology
973,비주얼 스튜디오 2012는 2012년 8월 2일 출시되었다.,"{'word': '비주얼 스튜디오 2012', 'start': 4159, 'end': 4171, 'type': 'COM'}","{'word': '2012년 8월 2일', 'start': 4174, 'end': 4184, 'type': 'DAT'}",com:date_of_produced
974,또한 엔터프라이즈 템플릿이란 기능으로 거대한 개발 팀의 코딩 스타일이나 정책을 쉽게 조정할 수 있게 되었다.,"{'word': '엔터프라이즈 템플릿', 'start': 2382, 'end': 2391, 'type': 'COM'}","{'word': '코딩 스타일', 'start': 2410, 'end': 2415, 'type': 'COM'}",no_relation
975,"JIT 코드는 일반적인 인터프러터 언어에 비해 훨씬 좋은 성능을 낸다. 심지어 경우에 따라 정적 컴파일러 언어보다 좋은 성능을 내곤 하는데, 이는 실행 과정에 컴파일을 할 수 있기 때문에 가지는 장점이라고 할 수 있다:","{'word': 'JIT 코드', 'start': 1185, 'end': 1190, 'type': 'COM'}","{'word': '정적 컴파일러 언어', 'start': 1236, 'end': 1245, 'type': 'COM'}",no_relation
976,1970년대 말 스몰토크가 만들어질 당시 제록스에서는 3가지 가정을 하고 이 가정에 초점을 맞추어 스몰토크의 문법과 의미를 정의하였다.,"{'word': '스몰토크', 'start': 808, 'end': 811, 'type': 'COM'}","{'word': '1970년대 말', 'start': 799, 'end': 806, 'type': 'DAT'}",com:date_of_produced
977,"에러 상황이 더 있다면, 청소 규칙이 서로 달라서, 오히려 goto문을 사용한 비구조적인 것보다 훨씬 읽거나 이해하기 어렵게 될 것이다.","{'word': '에러 상황', 'start': 3990, 'end': 3994, 'type': 'COM'}","{'word': '청소 규칙', 'start': 4004, 'end': 4008, 'type': 'COM'}",no_relation
978,객체 지향 기능들은 C++과 스몰토크로부터 가져왔다.,"{'word': '객체 지향 기능', 'start': 2920, 'end': 2927, 'type': 'COM'}","{'word': '스몰토크', 'start': 2936, 'end': 2939, 'type': 'COM'}",com:prior_technology
979,Go는 가비지 컬렉션이 되는 언어이다.,"{'word': '언어', 'start': 1599, 'end': 1600, 'type': 'COM'}","{'word': 'Go', 'start': 1583, 'end': 1584, 'type': 'COM'}",com:sub_concept
980,한편 자바스크립트는 HTML과의 연동관계에서 HTML의 로딩시점 또는 초기화와 관련된 즉시 실행 함수(Immediately invoked function expression)를 제공한다.,"{'word': '자바스크립트', 'start': 4202, 'end': 4207, 'type': 'COM'}","{'word': '로딩시점', 'start': 4230, 'end': 4233, 'type': 'POH'}",no_relation
981,"C 표준은 1990년대 후반에 더 개정되어, 1999년 ISO/IEC 9899:1999가 출간되었고, 여기서 명시한 규범을 흔히 C99라 부른다.","{'word': 'ISO/IEC 9899:1999', 'start': 1718, 'end': 1734, 'type': 'COM'}","{'word': 'C99', 'start': 1759, 'end': 1761, 'type': 'COM'}",com:alternative_names
982,"쉽지만 꽤 정확하지는 않은 비유를 쓰자면, 이것은 하드웨어의 세계에서 전기 불빛을 응용 프로그램(애플리케이션)이라 하고, 발전소를 시스템이라고 할 수 있다.","{'word': '하드웨어', 'start': 336, 'end': 339, 'type': 'COM'}","{'word': '응용 프로그램', 'start': 354, 'end': 360, 'type': 'COM'}",no_relation
983,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '자바 가상 머신', 'start': 2322, 'end': 2329, 'type': 'COM'}","{'word': '자바 VM', 'start': 2385, 'end': 2389, 'type': 'COM'}",com:alternative_names
984,"현재까지 남아있는 대부분의 절차적 프로그래밍 언어는 명령형 프로그래밍 언어이기도 한데, 이것은 실행 환경의 상태(state)로 명시적인 참조를 하기 때문이다.","{'word': '절차적 프로그래밍 언어', 'start': 1053, 'end': 1064, 'type': 'COM'}","{'word': '참조', 'start': 1114, 'end': 1115, 'type': 'POH'}",no_relation
985,코볼보다 먼저 개발된 포트란(FORTRAN)은 주로 과학기술 계산용인 반면 비슷한 시기에 탄생된 코볼은 대량 데이터 처리를 위한 업무처리 및 관리 분야용으로 자리잡게 된다.,"{'word': '코볼', 'start': 1200, 'end': 1201, 'type': 'COM'}","{'word': '포트란', 'start': 1212, 'end': 1214, 'type': 'COM'}",com:prior_technology
986,"특히, 제한형 프로그래밍과 논리형 프로그래밍은 필요한 해의 특성을 설명하고(무엇) 그 해를 찾는 데 사용하는 실제 알고리즘은 설명하지 않는다(어떤 방법). 그러나 대부분의 논리형과 제한형 언어들은 알고리즘을 설명할 수 있고, 상세한 부분을 구현할 수 있어서 첫 번째 정의를 따르는 엄밀한 의미의 선언형 프로그래밍 언어는 아니다.","{'word': '알고리즘', 'start': 693, 'end': 696, 'type': 'COM'}","{'word': '선언형 프로그래밍 언어', 'start': 748, 'end': 759, 'type': 'COM'}",no_relation
987,이클립스의 GUI 위젯은 자바를 위한 위젯 툴킷인 SWT로 구현되었다.,"{'word': '이클립스의 GUI 위젯', 'start': 1260, 'end': 1271, 'type': 'COM'}","{'word': 'SWT', 'start': 1288, 'end': 1290, 'type': 'COM'}",com:made_of
988,"창립 멤버로는 구글, 마이크로소프트, 모질라 재단, 아마존 웹 서비스, 화웨이이다.","{'word': '구글', 'start': 3427, 'end': 3428, 'type': 'ORG'}","{'word': '아마존 웹 서비스', 'start': 3448, 'end': 3456, 'type': 'ORG'}",no_relation
989,2002년 2월 마이크로소프트는 3년 8개월간의 침묵을 깨고 비주얼 스튜디오 닷넷의 베타를 내놓았다.,"{'word': '비주얼 스튜디오 닷넷의 베타', 'start': 1483, 'end': 1497, 'type': 'COM'}","{'word': '2002년 2월', 'start': 1449, 'end': 1456, 'type': 'DAT'}",com:date_of_produced
990,MFC의 가장 큰 장점은 윈도 API를 객체지향적으로 프로그래밍할 수 있다는 것이다.,"{'word': 'MFC', 'start': 1086, 'end': 1088, 'type': 'COM'}","{'word': '윈도 API', 'start': 1100, 'end': 1105, 'type': 'COM'}",no_relation
991,"여러 가지 패러다임을 지원하는 언어들도 있는데, 커먼 리스프, 파이썬, 오즈, jdk 1.8 이상의 자바 등이 이런 언어들이다. (""몇년 전까지 자바는 명령형 프로그래밍, 객체지향 프로그래밍 패러다임을 따르기로 유명했다. 하지만 jdk 1.8 부터 함수형 프로그래밍 패러다임을 지원하기 위해 람다식, 생성자 레퍼런스, 메서드 레퍼런스를 도입했고 선언형 프로그래밍의 장려를 위해 Stream과 같은 표준 API 등도 추가했다.","{'word': '함수형 프로그래밍 패러다임', 'start': 576, 'end': 589, 'type': 'COM'}","{'word': '생성자 레퍼런스', 'start': 605, 'end': 612, 'type': 'COM'}",com:made_of
992,인터프리터와 컴파일러는 둘 다 대부분의 고급언어에 적용이 가능하지만 BASIC 이나 LISP과 같은 일부 언어들은 개발 당시에는 특별히 인터프리터에 의해서만 실행되도록 설계되었다.,"{'word': '컴파일러', 'start': 727, 'end': 730, 'type': 'COM'}","{'word': '인터프리터', 'start': 720, 'end': 724, 'type': 'COM'}",com:similar_technology
993,"C++에서는 순수하게 절차적 프로그램을 작성할 수 있고, 순수하게 객체지향 프로그램을 작성할 수 있으며, 두 가지 패러다임 모두의 요소를 포함한 프로그램을 작성할 수도 있다.","{'word': '객체지향 프로그램', 'start': 1312, 'end': 1320, 'type': 'COM'}","{'word': 'C++', 'start': 1275, 'end': 1277, 'type': 'COM'}",com:made_of
994,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '스칼라', 'start': 874, 'end': 876, 'type': 'COM'}","{'word': '자바 바이트코드', 'start': 892, 'end': 899, 'type': 'COM'}",no_relation
995,"2016년 5월 기준으로, 자바폴리는 사용자들이 미수정 자바 라이브러리들을 가져와서 자바스크립트로부터 직접 이들을 호출할 수 있게 하고 있다.","{'word': '자바스크립트', 'start': 1209, 'end': 1214, 'type': 'COM'}","{'word': '자바 라이브러리', 'start': 1193, 'end': 1200, 'type': 'COM'}",no_relation
996,비주얼 스튜디오 2005 때와 마찬가지로 익스프레스 에디션을 제공하고 있다.,"{'word': '비주얼 스튜디오 2005', 'start': 3769, 'end': 3781, 'type': 'COM'}","{'word': '익스프레스 에디션', 'start': 3792, 'end': 3800, 'type': 'COM'}",com:sub_concept
997,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그래밍 언어', 'start': 3326, 'end': 3333, 'type': 'COM'}","{'word': '정적 타입 시스템', 'start': 3336, 'end': 3344, 'type': 'COM'}",com:sub_concept
998,"고계 함수(higher-order function)란, 함수를 다루는 함수를 뜻한다.","{'word': '고계 함수(higher-order function)', 'start': 2535, 'end': 2562, 'type': 'COM'}","{'word': '함수를 다루는 함수', 'start': 2566, 'end': 2575, 'type': 'COM'}",com:alternative_names
999,"실행시간에 '위임'하는 프로토타입기반의 언어들은 올바른 메서드로 동적 디스패치를 할 수 있거나, 맞는 자료 조각에 이를 때까지 객체에서 프로토타입으로 간단히 위임 포인터를 연속적으로 따라가서 찾을 수 있다.","{'word': '프로토타입기반의 언어', 'start': 2161, 'end': 2171, 'type': 'COM'}","{'word': '위임 포인터', 'start': 2236, 'end': 2241, 'type': 'COM'}",no_relation
1000,따라서 개발자는 해당 마이크로프로세서에 맞는 컴파일러를 사용해야 한다.,"{'word': '개발자', 'start': 1522, 'end': 1524, 'type': 'PER'}","{'word': '컴파일러', 'start': 1543, 'end': 1546, 'type': 'COM'}",no_relation
1001,"최초의 람다 대수 체계는 논리적인 오류가 있음이 증명되었으나, 처치가 1936년에 그 속에서 계산과 관련된 부분만 따로 빼내어 후에 유형 없는 람다 대수라고 불리게 된 체계를 발표하였다.","{'word': '처치', 'start': 492, 'end': 493, 'type': 'PER'}","{'word': '유형 없는 람다 대수', 'start': 531, 'end': 541, 'type': 'COM'}",per:production
1002,이러한 다양한 언어 구현이 가능한 것은 다음 특성 때문이라고 할 수 있다.,"{'word': '언어', 'start': 1109, 'end': 1110, 'type': 'COM'}","{'word': '특성', 'start': 1126, 'end': 1127, 'type': 'COM'}",no_relation
1003,"예를 들어서 웹페이지를 작성한다고 하면, 페이지가 HTML에서 무엇을 보여주어야 하는지를 선언하고 브라우저의 절차적 알고리즘이 이것을 화면에 표시할 점들로 변환한다.","{'word': '웹페이지', 'start': 1006, 'end': 1009, 'type': 'COM'}","{'word': '절차적 알고리즘', 'start': 1060, 'end': 1067, 'type': 'COM'}",no_relation
1004,"알파 동치(α同値, )는 제한 변수 변경을 통해 주어진 람다 항을 새로운 람다 항으로 변환하는 방법이다.","{'word': '알파 동치', 'start': 3405, 'end': 3409, 'type': 'COM'}","{'word': 'α同値', 'start': 3411, 'end': 3413, 'type': 'COM'}",com:alternative_names
1005,이 테스트 결과로 리삭 버전이 C 버전보다 1.9% 속도가 느리지만 37%만큼 줄 수가 적었다.,"{'word': '리삭 버전', 'start': 3826, 'end': 3830, 'type': 'COM'}","{'word': 'C 버전', 'start': 3833, 'end': 3836, 'type': 'COM'}",no_relation
1006,"창립 멤버로는 구글, 마이크로소프트, 모질라 재단, 아마존 웹 서비스, 화웨이이다.","{'word': '구글', 'start': 3427, 'end': 3428, 'type': 'ORG'}","{'word': '마이크로소프트', 'start': 3431, 'end': 3437, 'type': 'ORG'}",no_relation
1007,알론조 처치가 1930년대에 개발한 람다 대수는 함수에 대한 이론적 기반을 세웠다.,"{'word': '람다 대수', 'start': 1202, 'end': 1206, 'type': 'COM'}","{'word': '1930년대', 'start': 1190, 'end': 1195, 'type': 'DAT'}",com:date_of_produced
1008,자바의 개발자들은 유닉스 기반의 배경을 가지고 있었기 때문에 문법적인 특성은 파스칼이 아닌 C++의 조상인 C 언어와 비슷하다.,"{'word': '자바', 'start': 226, 'end': 227, 'type': 'COM'}","{'word': 'C 언어', 'start': 286, 'end': 289, 'type': 'COM'}",com:similar_technology
1009,어셈블리어() 또는 어셈블러 언어(assembler language)는 기계어와 일대일 대응이 되는 컴퓨터 프로그래밍의 저급 언어이다.,"{'word': '저급 언어', 'start': 67, 'end': 71, 'type': 'COM'}","{'word': 'assembler language', 'start': 19, 'end': 36, 'type': 'COM'}",com:sub_concept
1010,도널드 커누스(Donald Knuth)는 프로그램이 입증가능성을 염두에 두고 작성되어야 한다는 원리는 받아들였으나 GOTO문을 없애는 것은 받아들이지 않았고 지금도 받아들이지 않는다.,"{'word': '프로그램', 'start': 2197, 'end': 2200, 'type': 'COM'}","{'word': 'GOTO문', 'start': 2238, 'end': 2242, 'type': 'COM'}",no_relation
1011,2006년 11월 13일 썬 마이크로시스템즈는 대부분은 자바를 GPL 라이선스로 소스를 오픈하였으며 2007년 5월 8일 이 과정을 마쳤다.,"{'word': '자바', 'start': 1716, 'end': 1717, 'type': 'COM'}","{'word': '2006년 11월 13일', 'start': 1685, 'end': 1697, 'type': 'DAT'}",com:date_of_produced
1012,"MIPS, Sun Sparc, HP PA-RISC과 같은 RISC 기반 아키텍처를 위한 현대의 어셈블러는 함수 스케줄링 기능을 가지고 있어서 중앙처리장치의 파이프라인을 효과적으로 사용할 수 있다.","{'word': '중앙처리장치', 'start': 1075, 'end': 1080, 'type': 'COM'}","{'word': '파이프라인', 'start': 1083, 'end': 1087, 'type': 'COM'}",com:sub_concept
1013,하나의 꾸러미로 묶인 응용 프로그램들은 대개 사용자가 배우거나 사용하기 쉽게 짜여진 일관된 사용자 인터페이스를 사용한다.,"{'word': '응용 프로그램', 'start': 595, 'end': 601, 'type': 'COM'}","{'word': '사용자 인터페이스', 'start': 634, 'end': 642, 'type': 'COM'}",no_relation
